class,certainty
2,0.6583288021517916
1,0.864490307719913
1,0.8777906103763684
2,0.7468697863973488
1,0.8690675334280824
1,0.7555323250663402
1,0.8213825702002776
2,0.5430645288796188
2,0.8423366912726966
1,0.6843532539185423
2,0.8527278293798103
2,0.8141938353131011
2,0.7459036435088298
2,0.878671201391392
1,0.7501109031596381
2,0.6484761608086524
1,0.5901789152164225
1,0.6590181839143637
2,0.538118302633442
2,0.6864254574156647
2,0.562748930964214
2,0.6915448146328705
2,0.792486283361398
2,0.8316989745071282
1,0.6193610139293746
2,0.7528633140652622
2,0.7615963460497169
1,0.5261423896787266
3,0.39010710760478606
2,0.8623666763492851
1,0.8352854232859872
2,0.8304302173024176
2,0.5686568308518993
2,0.6228095384828815
2,0.7736137503512422
3,1.0
1,0.8636482377585747
2,0.7924369732364445
3,1.0
1,0.8388328753660956
2,0.8457097956005702
2,0.6460092843161878
3,1.0
3,1.0
1,0.7870720207661251
2,0.6480486451418779
2,0.7681488504890683
1,0.5827835806949169
2,0.6699704484383598
2,0.6527119891284846
2,0.6258770560970753
2,0.6461974646883547
2,0.8479955701650044
1,0.7734079923821722
1,0.8411086144145267
2,0.7321360841671808
3,0.8763475484582331
2,0.8078906041134318
3,1.0
3,1.0
1,0.8618891955995115
2,0.8205819737204123
1,0.518411443127079
3,1.0
1,0.5864804545444381
2,0.8385502231833227
2,0.691202416738173
3,1.0
2,0.8715884023383539
2,0.6860120007180641
3,1.0
3,1.0
2,0.7072970693745725
3,0.9585763893706593
3,1.0
1,0.7850341371480132
2,0.8016522570067164
2,0.6254757205574774
1,0.5218097599109763
1,0.8412798227056055
1,0.7858093990474815
1,0.7164934500090213
2,0.8447139861796329
1,0.8369059845354492
2,0.7712943156614838
3,1.0
1,0.6671677766223973
3,1.0
2,0.7742192497128118
2,0.7694494227203652
1,0.5837643994677496
3,1.0
1,0.7826802117089563
2,0.8398481492098849
1,0.6731062840107163
3,1.0
2,0.684297918636094
1,0.7171168503752089
2,0.6449184873339172
1,0.7282999203888103
2,0.7529528796980633
3,1.0
2,0.9656836523644964
2,0.9514273715345348
2,0.9573033217844822
2,0.9587915032173007
1,0.8823234496974741
2,0.9071075592040009
3,1.0
2,0.563609696986682
1,0.6177339075352342
2,0.8504254900490127
1,0.6077147720855021
3,1.0
1,0.5927650293413943
1,0.5876204927685251
2,0.5138353014879196
2,0.7120881075186789
3,1.0
2,0.6659645085209456
2,0.7003674810281302
1,0.8144169411346446
3,1.0
2,0.6036041842546485
1,0.6176609477933258
3,1.0
2,0.9555512159953036
1,0.8535341712489851
3,1.0
2,0.6210788526934723
2,0.6939033448787962
3,1.0
3,1.0
2,0.5500653929265359
2,0.9252020421942712
2,0.7240791381297033
1,0.7157391293392015
2,0.866003293647639
3,1.0
3,1.0
2,0.8468407267576125
2,0.7696832921044967
3,1.0
1,0.8580136158650238
3,1.0
2,0.6332581723912554
2,0.8844453511946131
3,1.0
2,0.8387793594600275
2,0.9560768927349915
1,0.815370520951002
2,0.7835758436401612
1,0.5959616802560055
2,0.7614285301451706
2,0.5037165379859385
2,0.5870741389838751
2,0.87482530046197
3,1.0
2,0.9787298223477549
2,0.9756408692976272
3,1.0
2,0.7520624467151076
2,0.6943451537574521
1,0.5016538863743131
1,0.8878059025415432
1,0.8076604800218586
2,0.6321232047980345
2,0.7226446255403154
2,0.5889199813583693
1,0.7757551170783403
2,0.8048444708024383
3,1.0
2,0.8757947933227231
1,0.7224377598522206
1,0.7219637297823062
2,0.7974892671528176
2,0.6791665564697015
2,0.6864868586615657
2,0.5684984649339466
1,0.5647822103332603
1,0.8531440621385533
2,0.9056193052968347
3,1.0
1,0.8371655363374564
3,1.0
2,0.785771969244108
2,0.7648458905638449
1,0.5154933038546448
1,0.5842607272736319
2,0.9077578224474833
3,1.0
1,0.8192839328721927
1,0.6400439665783882
3,1.0
2,0.8639385234306235
2,0.6782320559373859
3,1.0
2,0.8638995952581727
1,0.8085009727612033
2,0.5870129813916006
3,1.0
1,0.8521676773948639
1,0.8275937502937554
3,1.0
1,0.8866940792938071
3,1.0
3,1.0
2,0.681688998490149
1,0.7617893400392555
1,0.7871795467143891
1,0.8519074368927975
2,0.5516070411941546
3,0.937522842474614
1,0.8499241784218837
3,1.0
3,1.0
3,1.0
2,0.8835585550661089
2,0.5949824274537605
2,0.7317795110402043
3,0.8139750539601888
1,0.7746123579196356
1,0.8855135078071923
1,0.5824089698007402
2,0.6373001351922946
3,1.0
2,0.7734497957685641
2,0.7352030288687308
3,1.0
3,1.0
3,1.0
3,1.0
1,0.5011003833365759
3,1.0
3,0.9491285030309465
3,0.7767141084708307
3,1.0
2,0.7270771144047862
2,0.5533117165032253
1,0.5541030566358486
1,0.8879445153485572
3,0.9592164212381818
3,1.0
3,0.8442817608842225
3,1.0
1,0.8771294117081883
3,0.769580094212844
3,1.0
3,1.0
3,0.9564515950516805
1,0.8738202083338518
3,1.0
3,0.8744517696772955
3,0.9478238677201974
2,0.9164662880798633
2,0.9477471126453548
1,0.7681200026041267
3,1.0
3,1.0
3,1.0
3,0.9532639777519902
2,0.7414150693223117
2,0.6534626004672401
1,0.6624957410492199
3,0.9380770289792645
3,1.0
3,1.0
1,0.8245329256429974
1,0.7599345360317369
3,1.0
3,1.0
3,0.7485228904717259
2,0.8123733175928964
1,0.8933780386437461
2,0.7413775321088759
2,0.7096064220832967
3,1.0
3,1.0
2,0.6657127942358293
1,0.8524771709413732
3,1.0
3,1.0
2,0.7558303869051466
1,0.782429708933759
2,0.8776558103956394
3,0.9597264929632429
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
2,0.6689437486315488
3,1.0
3,1.0
3,1.0
1,0.6010250877424884
3,1.0
3,1.0
3,0.7711105906053672
3,1.0
3,1.0
3,0.8462261935704459
3,1.0
3,1.0
2,0.6267266265526802
2,0.6644863004553625
3,0.8751403008654235
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,0.7601062027605787
1,0.8323254758632659
3,1.0
3,1.0
3,1.0
2,0.5016863853097937
3,0.6895024118912451
3,1.0
3,1.0
1,0.5843666647212773
3,0.9503241681804331
3,0.9464803082980043
3,1.0
3,0.9385094750621634
3,0.7777454087464851
3,1.0
1,0.5800608862966593
3,1.0
3,1.0
3,0.9576448526516405
3,0.7486184305577702
3,0.7657708578460397
3,1.0
3,1.0
3,0.7481042936035175
3,1.0
3,0.8000189219826739
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
2,0.9121747050666785
3,1.0
3,1.0
3,1.0
3,1.0
1,0.8894327661730482
3,0.8986700332914218
3,1.0
3,1.0
3,1.0
1,0.6540323387002727
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,0.9531206259017767
3,1.0
3,1.0
3,1.0
3,1.0
3,0.9561929120123955
3,1.0
1,0.8322210137400826
2,0.7688149692589081
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,1.0
3,0.8239735046705914
3,1.0
3,1.0
2,0.7870098989307063
3,1.0
3,1.0
3,0.8011006571313919
2,0.8694170246115304
3,1.0
3,1.0
3,1.0
3,1.0
1,0.8309477530623869
3,1.0
3,1.0
3,1.0
1,0.5572783072338959
